ID de transação,É novo usuário?,Parceiro,Data da transação,Valor da compra,Comissão da compra,Cashback da compra
138124,FALSE,C,2025-09-21,177.75,17.78,8.89
111458,FALSE,A,2025-08-12,165.22,16.52,8.26
138724,FALSE,C,2025-09-18,250.99,25.1,12.55
147086,FALSE,A,2025-09-23,201.56,20.16,10.08
122968,FALSE,B,2025-08-13,182.23,18.22,9.11
121472,FALSE,B,2025-08-22,207.17,20.72,10.36
116192,FALSE,B,2025-08-22,176.73,17.67,8.84
135488,FALSE,B,2025-08-17,214.46,21.45,10.72
113011,FALSE,A,2025-08-19,203.47,20.35,10.17
108185,FALSE,C,2025-08-14,213.28,21.33,10.66
126153,TRUE,B,2025-08-05,379.12,37.91,18.96
118073,TRUE,C,2025-09-06,492.16,49.22,24.61
144797,FALSE,A,2025-09-26,200.56,20.06,10.03
128356,FALSE,A,2025-08-26,208.2,20.82,10.41
123958,TRUE,C,2025-09-10,315.15,31.52,15.76
127206,FALSE,C,2025-09-11,220.23,22.02,11.01
127952,TRUE,C,2025-09-08,433.1,43.31,21.66
142365,FALSE,B,2025-09-22,200.86,20.09,10.04
108471,FALSE,C,2025-09-07,177.7,17.77,8.88
132800,FALSE,A,2025-08-19,169.35,16.93,8.47
104145,FALSE,C,2025-09-11,196.56,19.66,9.83
138927,FALSE,B,2025-09-29,205.86,20.59,10.29
137727,FALSE,A,2025-09-25,185.98,18.6,9.3
115788,TRUE,C,2025-09-13,390.63,39.06,19.53
111903,FALSE,A,2025-08-27,249.09,24.91,12.45
126175,FALSE,C,2025-08-06,196.85,19.69,9.84
105796,TRUE,A,2025-08-15,405.95,40.6,20.3
130728,TRUE,C,2025-08-26,406.1,40.61,20.31
126193,FALSE,C,2025-08-06,203.45,20.34,10.17
109704,FALSE,C,2025-08-08,201.67,20.17,10.08
131200,TRUE,A,2025-08-07,383.53,38.35,19.18
105874,TRUE,C,2025-08-29,354.97,35.5,17.75
147277,FALSE,B,2025-09-23,166.97,16.7,8.35
123944,FALSE,B,2025-09-11,186.64,18.66,9.33
119058,FALSE,B,2025-08-02,154.13,15.41,7.71
130362,FALSE,A,2025-08-15,151.21,15.12,7.56
142044,FALSE,A,2025-09-18,242.23,24.22,12.11
137686,FALSE,B,2025-09-15,232.95,23.3,11.65
146370,FALSE,C,2025-09-26,183.93,18.39,9.2
147826,FALSE,A,2025-09-26,192.37,19.24,9.62
119569,FALSE,C,2025-08-03,232.23,23.22,11.61
142205,FALSE,B,2025-09-15,198.13,19.81,9.91
118522,FALSE,C,2025-09-14,224.36,22.44,11.22
134907,TRUE,B,2025-08-25,476.75,47.68,23.84
130175,FALSE,C,2025-08-12,187.79,18.78,9.39
113178,TRUE,A,2025-09-13,548.43,54.84,27.42
118064,FALSE,C,2025-09-09,190.43,19.04,9.52
123186,TRUE,A,2025-08-10,347.61,34.76,17.38
104061,TRUE,A,2025-08-02,367.02,36.7,18.35
111115,TRUE,C,2025-09-04,432.89,43.29,21.64
128802,FALSE,C,2025-08-18,201.73,20.17,10.09
100486,FALSE,C,2025-08-11,205.39,20.54,10.27
125093,FALSE,C,2025-08-01,185.03,18.5,9.25
140192,FALSE,A,2025-09-19,192.68,19.27,9.63
106953,TRUE,C,2025-08-27,423.41,42.34,21.17
127984,FALSE,A,2025-08-09,228.85,22.88,11.44
149701,FALSE,B,2025-09-25,216.86,21.69,10.84
108213,FALSE,A,2025-08-31,183.58,18.36,9.18
127896,FALSE,B,2025-08-02,226.75,22.68,11.34
129143,FALSE,C,2025-08-27,165.49,16.55,8.27
122683,FALSE,A,2025-08-02,176.16,17.62,8.81
117226,TRUE,A,2025-08-31,432.74,43.27,21.64
132600,FALSE,C,2025-08-31,213.89,21.39,10.69
124261,TRUE,B,2025-08-01,390.08,39.01,19.5
126087,FALSE,B,2025-08-04,189.88,18.99,9.49
134694,FALSE,B,2025-08-10,196.95,19.7,9.85
135123,FALSE,A,2025-08-10,213.95,21.4,10.7
128526,TRUE,C,2025-08-24,366.21,36.62,18.31
125366,TRUE,A,2025-08-05,413.99,41.4,20.7
107525,TRUE,C,2025-09-13,434.77,43.48,21.74
139559,FALSE,A,2025-09-29,197.98,19.8,9.9
123978,TRUE,C,2025-08-21,449.27,44.93,22.46
110574,TRUE,B,2025-08-13,389.39,38.94,19.47
119302,FALSE,C,2025-08-27,200.61,20.06,10.03
133490,FALSE,A,2025-09-01,178.24,17.82,8.91
125077,FALSE,C,2025-08-12,175.38,17.54,8.77
111453,FALSE,B,2025-08-02,194.9,19.49,9.75
137592,FALSE,A,2025-09-19,231.45,23.14,11.57
137347,FALSE,B,2025-08-24,233.92,23.39,11.7
119988,TRUE,C,2025-08-03,445.79,44.58,22.29
112516,FALSE,A,2025-08-27,214.05,21.4,10.7
118596,FALSE,A,2025-08-09,196.9,19.69,9.85
114200,FALSE,C,2025-08-14,234.53,23.45,11.73
117031,FALSE,C,2025-08-14,203.6,20.36,10.18
107636,FALSE,B,2025-08-19,216.26,21.63,10.81
143066,FALSE,A,2025-09-30,185.57,18.56,9.28
133929,FALSE,C,2025-08-13,188.55,18.86,9.43
100879,FALSE,A,2025-08-07,174.82,17.48,8.74
137493,FALSE,A,2025-08-19,223.06,22.31,11.15
131379,FALSE,C,2025-09-03,231.57,23.16,11.58
144766,FALSE,A,2025-09-19,221.56,22.16,11.08
122314,FALSE,B,2025-08-04,208.38,20.84,10.42
120805,TRUE,A,2025-09-04,284.15,28.42,14.21
106435,TRUE,B,2025-09-02,494.9,49.49,24.74
142438,FALSE,A,2025-09-27,176.79,17.68,8.84
131860,TRUE,A,2025-09-01,357.82,35.78,17.89
149464,FALSE,A,2025-09-24,235.92,23.59,11.8
148439,FALSE,B,2025-09-26,168.51,16.85,8.43
102032,FALSE,C,2025-09-08,215.66,21.57,10.78
146864,FALSE,A,2025-09-24,168.46,16.85,8.42
113894,TRUE,A,2025-08-23,370.34,37.03,18.52
147743,FALSE,C,2025-09-22,210.15,21.02,10.51
111829,TRUE,B,2025-08-26,397.73,39.77,19.89
121252,FALSE,A,2025-08-07,188.92,18.89,9.45
136609,TRUE,C,2025-08-15,456.59,45.66,22.83
111999,FALSE,B,2025-08-07,214,21.4,10.7
130846,TRUE,A,2025-09-09,393.13,39.31,19.66
136061,TRUE,A,2025-08-20,419.15,41.92,20.96
139102,FALSE,A,2025-09-23,201.66,20.17,10.08
109470,FALSE,A,2025-08-20,156.46,15.65,7.82
135545,FALSE,B,2025-08-09,193.34,19.33,9.67
133580,FALSE,C,2025-08-15,165.09,16.51,8.25
137398,FALSE,B,2025-08-09,215.46,21.55,10.77
125693,FALSE,B,2025-08-13,179.39,17.94,8.97
135960,TRUE,C,2025-08-30,349.73,34.97,17.49
107512,FALSE,B,2025-08-04,189.21,18.92,9.46
139135,FALSE,C,2025-09-24,221.15,22.12,11.06
146488,FALSE,A,2025-09-28,163.33,16.33,8.17
144755,FALSE,C,2025-09-29,175.29,17.53,8.76
112453,FALSE,B,2025-08-20,191.32,19.13,9.57
108576,FALSE,B,2025-09-01,200.99,20.1,10.05
129006,FALSE,C,2025-08-08,193.19,19.32,9.66
141881,FALSE,B,2025-09-24,181.45,18.14,9.07
115821,TRUE,B,2025-08-13,507.25,50.72,25.36
109508,FALSE,B,2025-08-21,175.94,17.59,8.8
118795,FALSE,B,2025-08-27,155.28,15.53,7.76
129968,FALSE,A,2025-08-04,176.53,17.65,8.83
149558,FALSE,C,2025-09-29,183.07,18.31,9.15
119174,FALSE,A,2025-08-26,199.67,19.97,9.98
126432,TRUE,A,2025-08-17,376.96,37.7,18.85
135035,FALSE,A,2025-08-20,169.06,16.91,8.45
124615,TRUE,B,2025-08-19,379.19,37.92,18.96
121050,TRUE,C,2025-08-14,401.47,40.15,20.07
130988,FALSE,C,2025-08-15,201.03,20.1,10.05
123655,FALSE,A,2025-08-08,199.93,19.99,10
113416,TRUE,B,2025-08-15,342.77,34.28,17.14
109154,TRUE,A,2025-08-04,499.2,49.92,24.96
118229,TRUE,A,2025-08-22,466.62,46.66,23.33
132958,FALSE,A,2025-08-03,189.38,18.94,9.47
128311,FALSE,B,2025-08-25,179.7,17.97,8.98
146010,FALSE,B,2025-09-23,158.8,15.88,7.94
133676,FALSE,B,2025-08-16,183.8,18.38,9.19
110522,FALSE,C,2025-08-12,184.86,18.49,9.24
120768,TRUE,C,2025-08-22,436.53,43.65,21.83
122183,TRUE,B,2025-08-07,342.19,34.22,17.11
115472,FALSE,A,2025-09-01,208.34,20.83,10.42
120961,FALSE,B,2025-08-06,189.08,18.91,9.45
127549,TRUE,B,2025-09-13,340.08,34.01,17
144884,FALSE,B,2025-09-25,228.49,22.85,11.42
111215,FALSE,B,2025-08-15,201.58,20.16,10.08
129985,FALSE,A,2025-09-10,223.49,22.35,11.17
115699,TRUE,A,2025-09-08,410.11,41.01,20.51
132125,TRUE,A,2025-08-21,426.14,42.61,21.31
112814,FALSE,A,2025-09-02,191.1,19.11,9.56
104582,FALSE,C,2025-09-02,163.22,16.32,8.16
102723,TRUE,B,2025-08-24,370.09,37.01,18.5
119671,FALSE,A,2025-08-18,244.95,24.5,12.25
138506,FALSE,A,2025-09-17,202.21,20.22,10.11
124313,FALSE,A,2025-08-24,178.25,17.82,8.91
146044,FALSE,B,2025-09-28,212.72,21.27,10.64
135704,TRUE,C,2025-08-04,368.78,36.88,18.44
111612,FALSE,C,2025-08-21,169.05,16.9,8.45
132862,FALSE,B,2025-08-09,200.07,20.01,10
137878,FALSE,C,2025-09-24,219.57,21.96,10.98
114502,TRUE,C,2025-09-04,449.35,44.94,22.47
137125,FALSE,B,2025-08-25,215.52,21.55,10.78
130756,FALSE,B,2025-08-25,228.54,22.85,11.43
123771,FALSE,C,2025-09-12,205.71,20.57,10.29
123311,FALSE,C,2025-08-22,214.33,21.43,10.72
138616,FALSE,B,2025-09-21,173.06,17.31,8.65
104283,FALSE,A,2025-08-19,221.47,22.15,11.07
121104,TRUE,C,2025-08-08,350.52,35.05,17.53
123503,FALSE,C,2025-08-23,190.11,19.01,9.51
100092,FALSE,B,2025-08-19,185.1,18.51,9.26
106483,FALSE,A,2025-09-01,176.09,17.61,8.8
105766,FALSE,B,2025-08-30,212.65,21.26,10.63
122135,FALSE,C,2025-08-08,186.07,18.61,9.3
146031,FALSE,A,2025-09-20,234.52,23.45,11.73
141857,TRUE,C,2025-09-23,374.35,37.44,18.72
136513,FALSE,A,2025-08-22,199.21,19.92,9.96
123098,FALSE,C,2025-09-07,184.63,18.46,9.23
119253,TRUE,A,2025-08-28,402.08,40.21,20.1
130042,FALSE,B,2025-09-04,185.89,18.59,9.29
114821,FALSE,B,2025-08-08,193.59,19.36,9.68
131563,TRUE,C,2025-08-19,415.56,41.56,20.78
144614,FALSE,A,2025-09-24,197.75,19.78,9.89
139440,TRUE,B,2025-09-29,466.79,46.68,23.34
116215,TRUE,A,2025-08-05,468.69,46.87,23.43
114534,TRUE,B,2025-08-01,343.43,34.34,17.17
129395,FALSE,C,2025-08-03,187.56,18.76,9.38
142280,FALSE,C,2025-09-20,170.86,17.09,8.54
137925,FALSE,A,2025-09-16,194.68,19.47,9.73
119865,FALSE,B,2025-08-11,210.52,21.05,10.53
120485,FALSE,B,2025-08-03,266.9,26.69,13.34
128332,FALSE,C,2025-09-01,221.25,22.12,11.06
105239,TRUE,B,2025-08-06,332.69,33.27,16.63
127869,FALSE,B,2025-09-08,218.67,21.87,10.93
140145,FALSE,B,2025-09-25,190.28,19.03,9.51
148972,FALSE,B,2025-09-30,220.87,22.09,11.04
124066,FALSE,B,2025-08-22,224.91,22.49,11.25
129302,TRUE,C,2025-08-12,286.61,28.66,14.33
120415,FALSE,A,2025-09-10,245.47,24.55,12.27
125098,TRUE,B,2025-08-21,374.57,37.46,18.73
148933,FALSE,A,2025-09-28,212.42,21.24,10.62
106641,FALSE,B,2025-08-20,184.6,18.46,9.23
144042,FALSE,B,2025-09-21,186.52,18.65,9.33
128411,FALSE,A,2025-08-25,191.53,19.15,9.58
136548,FALSE,A,2025-09-05,209.93,20.99,10.5
118653,FALSE,A,2025-09-12,230.4,23.04,11.52
130264,FALSE,C,2025-09-08,220.08,22.01,11
141118,FALSE,A,2025-09-19,184.69,18.47,9.23
103459,FALSE,A,2025-09-10,237.42,23.74,11.87
118772,FALSE,A,2025-08-21,211.42,21.14,10.57
142976,FALSE,C,2025-09-24,187.44,18.74,9.37
143581,FALSE,A,2025-09-29,179.92,17.99,9
108101,FALSE,B,2025-08-28,185.05,18.51,9.25
107920,FALSE,B,2025-08-31,235.68,23.57,11.78
118850,FALSE,A,2025-09-14,147.2,14.72,7.36
118432,FALSE,B,2025-08-24,226.25,22.62,11.31
107792,TRUE,A,2025-08-22,449.06,44.91,22.45
117983,TRUE,B,2025-08-12,287.12,28.71,14.36
105070,FALSE,C,2025-08-19,218.79,21.88,10.94
103712,TRUE,B,2025-08-25,468.47,46.85,23.42
144546,FALSE,B,2025-09-30,161.01,16.1,8.05
112054,FALSE,C,2025-08-13,189.54,18.95,9.48
104725,FALSE,C,2025-09-06,220.42,22.04,11.02
115089,FALSE,C,2025-08-07,199.49,19.95,9.97
109645,TRUE,A,2025-09-05,451.79,45.18,22.59
149452,FALSE,C,2025-09-18,180.63,18.06,9.03
102462,TRUE,C,2025-08-03,378.03,37.8,18.9
120053,TRUE,A,2025-09-08,423.16,42.32,21.16
144129,FALSE,C,2025-09-17,189.5,18.95,9.48
110314,FALSE,B,2025-09-09,244.91,24.49,12.25
137377,TRUE,B,2025-08-27,418.21,41.82,20.91
100626,FALSE,C,2025-08-23,212.33,21.23,10.62
120296,TRUE,C,2025-08-04,472.39,47.24,23.62
103135,FALSE,B,2025-08-13,203.64,20.36,10.18
135470,TRUE,A,2025-08-18,390.53,39.05,19.53
100215,TRUE,A,2025-08-20,385.94,38.59,19.3
140828,FALSE,C,2025-09-26,191.48,19.15,9.57
145722,FALSE,B,2025-09-25,230.53,23.05,11.53
120367,FALSE,C,2025-08-27,180.72,18.07,9.04
125104,FALSE,C,2025-09-05,154.63,15.46,7.73
110737,FALSE,A,2025-08-01,205.45,20.54,10.27
132611,TRUE,A,2025-09-12,385.99,38.6,19.3
143350,FALSE,B,2025-09-27,204.34,20.43,10.22
120365,FALSE,A,2025-08-04,231.7,23.17,11.58
142185,FALSE,A,2025-09-22,216.41,21.64,10.82
132835,FALSE,C,2025-08-27,212.46,21.25,10.62
135977,TRUE,A,2025-08-02,404.46,40.45,20.22
149689,FALSE,C,2025-09-18,165.4,16.54,8.27
115558,FALSE,B,2025-09-12,201.56,20.16,10.08
140788,FALSE,C,2025-09-26,217.95,21.8,10.9
146874,FALSE,B,2025-09-28,190.81,19.08,9.54
114570,FALSE,C,2025-09-06,204.87,20.49,10.24
147504,FALSE,A,2025-09-15,224.15,22.42,11.21
112822,FALSE,C,2025-08-03,173.87,17.39,8.69
125876,FALSE,B,2025-08-06,203.43,20.34,10.17
101945,TRUE,B,2025-08-24,503.07,50.31,25.15
146576,FALSE,A,2025-09-28,202.05,20.21,10.1
138593,FALSE,A,2025-09-30,218.02,21.8,10.9
139499,FALSE,A,2025-09-26,234.9,23.49,11.74
119445,FALSE,C,2025-08-25,194.92,19.49,9.75
148490,FALSE,B,2025-09-16,211.86,21.19,10.59
107335,TRUE,B,2025-09-12,391.13,39.11,19.56
129983,TRUE,C,2025-09-06,408.83,40.88,20.44
146076,FALSE,B,2025-09-22,170.4,17.04,8.52
127237,FALSE,B,2025-09-14,159.59,15.96,7.98
102946,FALSE,C,2025-08-17,196.85,19.69,9.84
114265,TRUE,A,2025-08-18,413.51,41.35,20.68
130767,FALSE,B,2025-09-08,197.19,19.72,9.86
113035,FALSE,A,2025-08-12,218.88,21.89,10.94
132101,FALSE,A,2025-08-12,201.66,20.17,10.08
102154,FALSE,C,2025-08-19,210.25,21.02,10.51
138908,FALSE,B,2025-09-15,202.69,20.27,10.13
112193,TRUE,B,2025-08-16,367.47,36.75,18.37
101452,FALSE,C,2025-09-07,223.17,22.32,11.16
103980,FALSE,A,2025-08-11,211.54,21.15,10.58
132701,FALSE,C,2025-08-18,242.85,24.28,12.14
115754,TRUE,B,2025-08-23,422.74,42.27,21.14
120138,FALSE,C,2025-08-26,180.3,18.03,9.02
111933,FALSE,B,2025-08-08,206.03,20.6,10.3
128006,TRUE,A,2025-08-08,425.69,42.57,21.28
147241,FALSE,A,2025-09-28,165.44,16.54,8.27
122108,TRUE,A,2025-08-13,369.54,36.95,18.48
141934,FALSE,B,2025-09-17,183.53,18.35,9.18
128471,TRUE,A,2025-08-30,542.67,54.27,27.13
146805,FALSE,B,2025-09-18,214.33,21.43,10.72
138430,FALSE,B,2025-09-25,166.66,16.67,8.33
104526,FALSE,C,2025-08-06,175.41,17.54,8.77
141187,FALSE,B,2025-09-22,198.56,19.86,9.93
138020,FALSE,A,2025-09-30,178.67,17.87,8.93
148919,FALSE,C,2025-09-16,209.53,20.95,10.48
133136,FALSE,B,2025-08-20,252.74,25.27,12.64
115879,FALSE,A,2025-08-16,163.54,16.35,8.18
103096,FALSE,A,2025-09-06,200.58,20.06,10.03
126512,TRUE,A,2025-08-24,396.62,39.66,19.83
137858,FALSE,B,2025-09-20,178.65,17.87,8.93
123187,FALSE,C,2025-08-28,166.93,16.69,8.35
111615,FALSE,B,2025-08-15,194.12,19.41,9.71
144004,FALSE,C,2025-09-22,189.21,18.92,9.46
131929,FALSE,C,2025-08-10,192.53,19.25,9.63
133529,FALSE,B,2025-09-02,224.5,22.45,11.23
137174,TRUE,C,2025-08-20,406.9,40.69,20.34
140353,FALSE,B,2025-09-28,233.76,23.38,11.69
110987,FALSE,A,2025-08-30,271.49,27.15,13.57
116490,TRUE,B,2025-09-05,416.18,41.62,20.81
102020,TRUE,A,2025-08-20,424.19,42.42,21.21
115738,FALSE,C,2025-08-08,154.36,15.44,7.72
138468,FALSE,C,2025-09-29,197.23,19.72,9.86
109314,TRUE,B,2025-08-29,440.95,44.1,22.05
106246,TRUE,C,2025-09-02,458.48,45.85,22.92
106977,FALSE,A,2025-08-06,220.45,22.04,11.02
123604,TRUE,A,2025-08-08,418.8,41.88,20.94
139251,FALSE,C,2025-09-29,183.08,18.31,9.15
119051,TRUE,C,2025-08-25,326.64,32.66,16.33
149035,FALSE,A,2025-09-22,223.2,22.32,11.16
113531,FALSE,A,2025-08-05,157.5,15.75,7.88
130501,TRUE,C,2025-08-14,396.14,39.61,19.81
110158,TRUE,A,2025-08-22,426.5,42.65,21.33
126733,FALSE,A,2025-08-31,175.31,17.53,8.77
105816,FALSE,C,2025-09-04,220.56,22.06,11.03
132590,FALSE,C,2025-08-27,200.65,20.07,10.03
107475,FALSE,C,2025-08-26,207.43,20.74,10.37
123257,TRUE,C,2025-09-02,419.94,41.99,21
140247,FALSE,A,2025-09-29,164.9,16.49,8.25
101005,FALSE,A,2025-08-06,182.46,18.25,9.12
105584,FALSE,B,2025-08-01,214.56,21.46,10.73
108639,TRUE,C,2025-09-01,366.14,36.61,18.31
131494,FALSE,A,2025-08-11,194.05,19.4,9.7
129198,TRUE,C,2025-09-10,362.05,36.21,18.1
124567,FALSE,C,2025-08-27,220.59,22.06,11.03
132031,FALSE,C,2025-09-04,210.13,21.01,10.51
118245,FALSE,C,2025-08-23,250.87,25.09,12.54
137922,FALSE,C,2025-09-26,175.52,17.55,8.78
123084,FALSE,B,2025-08-19,215.44,21.54,10.77
137018,FALSE,A,2025-09-08,219.9,21.99,11
112094,FALSE,C,2025-08-14,209.29,20.93,10.46
146165,FALSE,A,2025-09-18,188.91,18.89,9.45
129206,TRUE,C,2025-09-06,416.04,41.6,20.8
132634,FALSE,B,2025-09-14,231.34,23.13,11.57
148384,FALSE,B,2025-09-23,213.21,21.32,10.66
132111,FALSE,A,2025-09-01,248.35,24.84,12.42
108577,FALSE,C,2025-08-11,189.53,18.95,9.48
149955,FALSE,C,2025-09-17,195.11,19.51,9.76
110907,FALSE,B,2025-08-08,171.34,17.13,8.57
149811,FALSE,C,2025-09-29,230.49,23.05,11.52
148750,FALSE,B,2025-09-17,189.5,18.95,9.48
143257,FALSE,C,2025-09-19,236.91,23.69,11.85
103034,TRUE,B,2025-08-01,355.96,35.6,17.8
102603,FALSE,B,2025-09-07,203.46,20.35,10.17
130522,TRUE,C,2025-09-13,372.8,37.28,18.64
112153,FALSE,C,2025-09-02,208.32,20.83,10.42
143883,FALSE,C,2025-09-27,235.03,23.5,11.75
111437,FALSE,A,2025-08-21,145.16,14.52,7.26
116090,FALSE,C,2025-08-12,194.51,19.45,9.73
129434,FALSE,A,2025-08-24,225.84,22.58,11.29
146766,FALSE,C,2025-09-16,190.32,19.03,9.52
101341,FALSE,A,2025-08-28,221.88,22.19,11.09
113900,FALSE,A,2025-08-20,205.02,20.5,10.25
100666,FALSE,A,2025-08-31,184.4,18.44,9.22
103501,FALSE,A,2025-08-05,211.27,21.13,10.56
115965,FALSE,B,2025-08-01,239.39,23.94,11.97
124992,FALSE,A,2025-09-14,197.33,19.73,9.87
131481,FALSE,C,2025-08-16,205.23,20.52,10.26
111936,TRUE,A,2025-09-04,418.08,41.81,20.9
126328,FALSE,B,2025-09-14,155.23,15.52,7.76
101643,FALSE,A,2025-09-03,185.41,18.54,9.27
115559,FALSE,C,2025-08-24,215.27,21.53,10.76
103642,FALSE,B,2025-08-31,217.78,21.78,10.89
101327,FALSE,B,2025-09-08,176.75,17.68,8.84
101745,FALSE,C,2025-08-26,181.11,18.11,9.06
145631,FALSE,C,2025-09-16,221.88,22.19,11.09
106542,FALSE,C,2025-08-25,197.1,19.71,9.86
133073,TRUE,A,2025-08-18,428,42.8,21.4
105618,FALSE,B,2025-08-12,183.81,18.38,9.19
145889,FALSE,A,2025-09-18,237.38,23.74,11.87
131111,FALSE,A,2025-08-20,243.15,24.32,12.16
105320,FALSE,B,2025-09-01,190.44,19.04,9.52
108723,FALSE,B,2025-08-11,195.7,19.57,9.78
117984,FALSE,B,2025-08-09,230.22,23.02,11.51
123786,FALSE,B,2025-08-29,216.37,21.64,10.82
102932,FALSE,C,2025-09-05,241.52,24.15,12.08
122677,FALSE,A,2025-08-21,245.98,24.6,12.3
128494,FALSE,B,2025-08-05,198.2,19.82,9.91
116628,TRUE,A,2025-08-28,420.85,42.09,21.04
107712,FALSE,C,2025-09-09,173.53,17.35,8.68
145748,FALSE,B,2025-09-19,241.4,24.14,12.07
130790,FALSE,B,2025-09-03,182.38,18.24,9.12
114201,FALSE,C,2025-08-09,187.35,18.74,9.37
148428,FALSE,A,2025-09-26,214.75,21.48,10.74
124061,FALSE,A,2025-08-18,210.21,21.02,10.51
135599,FALSE,B,2025-08-19,119.98,12,6
140593,FALSE,B,2025-09-25,186.56,18.66,9.33
105264,TRUE,A,2025-09-14,265.14,26.51,13.26
127979,TRUE,C,2025-09-04,437.98,43.8,21.9
121706,FALSE,A,2025-08-05,202.94,20.29,10.15
149391,FALSE,A,2025-09-19,226.72,22.67,11.34
149635,FALSE,C,2025-09-19,200.43,20.04,10.02
144009,TRUE,A,2025-09-20,387.61,38.76,19.38
101383,TRUE,B,2025-08-26,397.76,39.78,19.89
113994,FALSE,A,2025-08-31,184.35,18.43,9.22
116476,FALSE,B,2025-08-02,249.33,24.93,12.47
133938,FALSE,A,2025-08-30,185.34,18.53,9.27
148737,FALSE,A,2025-09-28,201.63,20.16,10.08
133460,TRUE,A,2025-08-02,358.59,35.86,17.93
131534,FALSE,C,2025-08-30,224.06,22.41,11.2
113602,FALSE,B,2025-08-07,221.48,22.15,11.07
137242,FALSE,B,2025-08-28,247.72,24.77,12.39
138722,FALSE,A,2025-09-19,214.04,21.4,10.7
137358,TRUE,B,2025-08-02,386.15,38.62,19.31
145557,FALSE,C,2025-09-25,176.9,17.69,8.85
104521,FALSE,C,2025-08-11,180.46,18.05,9.02
133210,FALSE,B,2025-08-06,221.01,22.1,11.05
113821,FALSE,C,2025-09-10,160.24,16.02,8.01
133746,FALSE,B,2025-08-14,212.94,21.29,10.65
138931,FALSE,A,2025-09-23,207.64,20.76,10.38
147737,FALSE,A,2025-09-25,206.66,20.67,10.33
115448,FALSE,A,2025-09-08,225,22.5,11.25
104539,FALSE,C,2025-08-05,160.96,16.1,8.05
148129,FALSE,C,2025-09-30,195.28,19.53,9.76
100966,TRUE,B,2025-08-22,320.84,32.08,16.04
135249,FALSE,B,2025-08-26,197.29,19.73,9.86
141243,FALSE,B,2025-09-21,225.53,22.55,11.28
133205,FALSE,A,2025-08-23,188.48,18.85,9.42
135391,FALSE,A,2025-08-09,214.12,21.41,10.71
127473,TRUE,B,2025-08-03,370.89,37.09,18.54
131058,FALSE,B,2025-08-16,228.55,22.86,11.43
102712,TRUE,C,2025-08-24,423.09,42.31,21.15
138861,FALSE,C,2025-09-29,200.07,20.01,10
131199,FALSE,B,2025-09-11,179.08,17.91,8.95
133462,FALSE,C,2025-09-03,210.69,21.07,10.53
133023,TRUE,C,2025-08-25,284.53,28.45,14.23
118629,TRUE,A,2025-08-12,355.93,35.59,17.8
140381,FALSE,A,2025-09-24,210.49,21.05,10.52
128910,FALSE,C,2025-08-14,200.83,20.08,10.04
127614,FALSE,A,2025-09-02,160.57,16.06,8.03
143362,FALSE,B,2025-09-18,203.96,20.4,10.2
133413,FALSE,C,2025-08-21,175.75,17.58,8.79
140977,FALSE,A,2025-09-23,201.1,20.11,10.06
118292,FALSE,A,2025-08-22,203.45,20.34,10.17
144649,FALSE,C,2025-09-25,182.89,18.29,9.14
122377,TRUE,C,2025-08-21,381.69,38.17,19.08
116343,TRUE,C,2025-08-02,342.31,34.23,17.12
105866,FALSE,A,2025-09-07,200.96,20.1,10.05
106698,FALSE,A,2025-08-29,199.93,19.99,10
110429,TRUE,A,2025-09-10,392.87,39.29,19.64
102334,FALSE,C,2025-08-21,231.47,23.15,11.57
112178,FALSE,C,2025-08-26,216.12,21.61,10.81
136470,FALSE,C,2025-09-11,172.46,17.25,8.62
124039,FALSE,A,2025-08-17,215.75,21.58,10.79
114360,FALSE,C,2025-09-01,221.44,22.14,11.07
140758,FALSE,B,2025-09-23,238.54,23.85,11.93
124751,FALSE,B,2025-09-14,232.45,23.24,11.62
101966,TRUE,C,2025-08-01,370.47,37.05,18.52
124067,TRUE,C,2025-08-22,400.71,40.07,20.04
111170,FALSE,A,2025-09-07,206.38,20.64,10.32
135099,TRUE,A,2025-08-24,347.03,34.7,17.35
113104,FALSE,B,2025-09-06,225.6,22.56,11.28
141455,FALSE,C,2025-09-23,239.4,23.94,11.97
117258,FALSE,C,2025-08-09,176.91,17.69,8.85
125299,TRUE,B,2025-09-12,321.02,32.1,16.05
106880,FALSE,B,2025-08-02,194.92,19.49,9.75
128945,FALSE,C,2025-08-19,186.01,18.6,9.3
102494,TRUE,B,2025-09-13,464.03,46.4,23.2
139887,FALSE,A,2025-09-20,212.49,21.25,10.62
145854,FALSE,B,2025-09-26,187.42,18.74,9.37
128846,FALSE,B,2025-08-04,196.11,19.61,9.81
116221,FALSE,C,2025-09-07,207.2,20.72,10.36
111798,FALSE,B,2025-09-03,255.94,25.59,12.8
126578,TRUE,B,2025-08-08,452.5,45.25,22.62
111211,TRUE,B,2025-08-17,372.25,37.22,18.61
141883,FALSE,B,2025-09-16,219.32,21.93,10.97
128466,FALSE,C,2025-09-08,192.84,19.28,9.64
108488,TRUE,C,2025-08-10,354.36,35.44,17.72
113167,TRUE,B,2025-08-23,407.02,40.7,20.35
145175,FALSE,C,2025-09-27,194.6,19.46,9.73
134309,FALSE,A,2025-08-10,212.85,21.28,10.64
111719,TRUE,C,2025-09-07,394.38,39.44,19.72
107504,TRUE,A,2025-08-24,353.48,35.35,17.67
126263,FALSE,B,2025-08-09,171.96,17.2,8.6
109162,FALSE,B,2025-09-08,208.52,20.85,10.43
